Datetime,Tweet Id,Text,Username,Like Count,Retweet Count,Reply Count
2022-02-18 23:51:20+00:00,1494821866649042944,"@FoxNews You'll look beautiful in full face mask, it also better be soundproof so nobody see and hear you ! 😷",DocDad3,0,0,0
2022-02-18 23:51:15+00:00,1494821846633562114,Illinois appellate court dismisses Gov. Pritzker's school mask mandate https://t.co/HsIyY5OP9n,WGNRadio,1,1,0
2022-02-18 23:51:08+00:00,1494821816044601346,#kids #little Thin face mask slimming bandage belt https://t.co/gABJoahfwr,KidyPlace,2,0,0
2022-02-18 23:51:04+00:00,1494821800617852930,@CWrestlingUK @CWrestlingUK Do not get me jacked up man! I really need some fiend. Did I tell you I got a fiend mask and I am scaring my friends via face time. 🤣🤣🤣😂😂😂,LanghoffG,2,0,0
2022-02-18 23:50:57+00:00,1494821770083373057,my fucking school removed the mask mandate,jotarofortnite,3,0,3
2022-02-18 23:50:53+00:00,1494821754585366542,"Alternatively, you take off your mask and your bitchass breath and ugly ass face hit him all at once",samosajoon,0,0,0
2022-02-18 23:50:52+00:00,1494821750726479875,"""President Biden cannot continue governing through executive edicts. Now is the time to strike down his administration’s air-travel mask mandate.""... https://t.co/muYlJFsQok",SkyNetPlatform,0,0,0
2022-02-18 23:50:43+00:00,1494821713925873668,I wanna do a face mask and make shrimp alfredo ♡,XoSunni,0,0,0
2022-02-18 23:50:23+00:00,1494821630081708033,@davidwade you might want to double check your information. Mask mandate still in effect. https://t.co/huoyRpeZIj,TBow82C,0,0,0
2022-02-18 23:50:14+00:00,1494821590701281281,"I wonder how many people have face-planted because they couldn't see their feet because that stupid effing mask blocks your lower peripheral vision?
Or have neck issues from bending their heads down to see over their mask?",doctrphil,0,0,0
2022-02-18 23:50:02+00:00,1494821542374645761,https://t.co/MoG1B5mFLD California High School Caves After Students Stage Walkout Over Mask Mandate,FxBookLTTG,0,0,0
2022-02-18 23:49:57+00:00,1494821521767895040,The mask mandate has been lifted but ima still mask up when I go to wal mart,chillwavekttens,16,0,3
2022-02-18 23:49:53+00:00,1494821501765558272,jungwoo hari ini ultah doi live ga ya *put clown mask on my face,yashirorascals,0,0,0
